PARAMETER ID @ COMMENT,16065@TARA_barcode#,16065@BioSamples accession number (SAMEA#),16065@ENA sample accession number (ERS#),102005@TARA_station#,500000@TARA_event-datetime_station#_event-type,"139620@[abbreviation], full name (ENVO:ID) from which this sample was collected",139619@from which this sample was collected,3@from which this sample was collected,4@from which this sample was collected,139766@used on board to prepare samples,139765@used on board to prepare samples,145407@TARA_station#_environmental-feature_size-fraction,"16119@short label describing the target analysis (BGC=biogeochemistry, IMG=imaging, SEQ=sequencing), methodological specificity (e.g. volume, time, preservative, destination), and size fraction (N=sample material collected with a net, W=water collected with a pump/bottles/bucket, CW=water concentrated by tangential filtration)",790@TARA_event-datetime_station#_event-type_environmental-feature_(depth)_protocol-label_size-fraction_sample-barcode,@ENA study accession number (PRJ#),@nucleic acids preparation ,@18S and 16S rDNA amplicons generation,@Illumina libraries preparation,54242@library name,@ENA experiment accession number (ERX#),@ENA run accession number (ERR#),@ENA run alias,54242@nucleotides data file (fastq format) from ENA's sequence read archive ,54242@nucleotides data file from ENA's sequence read archive ,,,,,,,,,,
PARAMETER,Sample ID,Sample ID,Sample ID,Station label,Event label,Environmental feature,"Depth, nominal","Depth, top/min","Depth, bottom/max","Size fraction, lower threshold","Size fraction, upper threshold",Sample material,Sample method,Sample code/label,Analysis ID,Analysis method,Analysis method,Analysis method,Analysis label,Analysis ID,Analysis ID,Analysis label,Uniform resource locator/link to metadata file,Uniform resource locator/link to metadata file,,,,,,,,,,
PI,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Alberti,Alberti,Alberti,Alberti,pesant,Alberti,Alberti,Alberti,pesant,pesant,,,,,,,,,,
METHOD,"registered at PANGAEA, Data Publisher for Earth and Environmental Science (www.pangaea.de)",registered at the BioSamples database (http://www.ebi.ac.uk/biosamples/),registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),"registered at PANGAEA, Data Publisher for Earth and Environmental Science (www.pangaea.de)","registered at PANGAEA, Data Publisher for Earth and Environmental Science (www.pangaea.de)","terms registered at EnvO, the Environmental Ontology (http://environmentontology.org/)",,,,described in (Pesant et al. 2017),described in (Pesant et al. 2017),,described in (Pesant et al. 2017),,registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),,,,,registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),published at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),published at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),,,,,,,,,,
COMMENT,TARA_barcode#,BioSamples accession number (SAMEA#),ENA sample accession number (ERS#),TARA_station#,TARA_event-datetime_station#_event-type,"[abbreviation], full name (ENVO:ID) from which this sample was collected",from which this sample was collected,from which this sample was collected,from which this sample was collected,used on board to prepare samples,used on board to prepare samples,TARA_station#_environmental-feature_size-fraction,"short label describing the target analysis (BGC=biogeochemistry, IMG=imaging, SEQ=sequencing), methodological specificity (e.g. volume, time, preservative, destination), and size fraction (N=sample material collected with a net, W=water collected with a pump/bottles/bucket, CW=water concentrated by tangential filtration)",TARA_event-datetime_station#_event-type_environmental-feature_(depth)_protocol-label_size-fraction_sample-barcode,ENA study accession number (PRJ#),nucleic acids preparation ,18S and 16S rDNA amplicons generation,Illumina libraries preparation,library name,ENA experiment accession number (ERX#),ENA run accession number (ERR#),ENA run alias,nucleotides data file (fastq format) from ENA's sequence read archive ,nucleotides data file from ENA's sequence read archive ,,,,,,,,,,
1624,TARA_N000002193,SAMEA2732980,ERS493530,TARA_135,TARA_20111023T1803Z_135_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,20,180,TARA_135_SRF_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20111023T1803Z_135_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000002193,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BFPAOSW_r1,ERX1782219,ERR1712143,run_ARC_BFPAOSW_2_C0YD2ACXX.IND12,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1712143/ERR1712143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1712143/ERR1712143_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/003/ERR1712143,,,,,,,,,,
1625,TARA_N000002464,SAMEA2623204,ERS493517,TARA_135,TARA_20111023T1424Z_135_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,>0.8,TARA_135_SRF_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20111023T1424Z_135_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002464,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BFRAOSW_r1,ERX1782441,ERR1712149,run_ARC_BFRAOSW_2_C0YD2ACXX.IND8,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1712149/ERR1712149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1712149/ERR1712149_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/009/ERR1712149,,,,,,,,,,
1626,TARA_N000002464,SAMEA2623204,ERS493517,TARA_135,TARA_20111023T1424Z_135_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,>0.8,TARA_135_SRF_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20111023T1424Z_135_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000002464,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BFRAOSW_r1,ERX1782197,ERR1712193,run_ARC_BFRAOSW_2_C2FGAACXX.IND8,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1712193/ERR1712193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1712193/ERR1712193_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/003/ERR1712193,,,,,,,,,,
1627,TARA_N000002171,SAMEA2623247,ERS493593,TARA_135,TARA_20111024T1707Z_135_Combined-EVENTS_CAST,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),650,646,655,3,>3,TARA_135_MES_3->,SEQ-(100L-or-15min)_W>3,TARA_20111024T1707Z_135_Combined-EVENTS_CAST_MES_(650m)_SEQ-(100L-or-15min)_W>3_N000002171,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BFSAOSW_r1,ERX1782117,ERR1711864,run_ARC_BFSAOSW_2_C0YD2ACXX.IND4,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711864/ERR1711864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/004/ERR1711864/ERR1711864_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/004/ERR1711864,,,,,,,,,,
1628,TARA_N000002171,SAMEA2623247,ERS493593,TARA_135,TARA_20111024T1707Z_135_Combined-EVENTS_CAST,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),650,646,655,3,>3,TARA_135_MES_3->,SEQ-(100L-or-15min)_W>3,TARA_20111024T1707Z_135_Combined-EVENTS_CAST_MES_(650m)_SEQ-(100L-or-15min)_W>3_N000002171,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BFSAOSW_r1,ERX1782363,ERR1712059,run_ARC_BFSAOSW_3_C2FGAACXX.IND4,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1712059/ERR1712059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1712059/ERR1712059_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/009/ERR1712059,,,,,,,,,,
1629,TARA_N000001296,SAMEA2621791,ERS491433,TARA_093,TARA_20110312T1134Z_093_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,5,TARA_093_SRF_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110312T1134Z_093_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001296,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BISBOSW_r1,ERX1782158,ERR1712103,run_ARC_BISBOSW_2_662YWAAXX.IND3,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1712103/ERR1712103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1712103/ERR1712103_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/003/ERR1712103,,,,,,,,,,
1630,TARA_N000001296,SAMEA2621791,ERS491433,TARA_093,TARA_20110312T1134Z_093_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,5,TARA_093_SRF_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110312T1134Z_093_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001296,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BISBOSW_r1,ERX1782214,ERR1711965,run_ARC_BISBOSW_8_C2LW3ACXX.IND3,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711965/ERR1711965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1711965/ERR1711965_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/005/ERR1711965,,,,,,,,,,
1631,TARA_N000001306,SAMEA2621789,ERS491431,TARA_093,TARA_20110312T1134Z_093_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,>0.8,TARA_093_SRF_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110312T1134Z_093_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001306,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BKEAOSW_r1,ERX1782391,ERR1711938,run_ARC_BKEAOSW_1_D2C5KACXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711938/ERR1711938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711938/ERR1711938_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/008/ERR1711938,,,,,,,,,,
1632,TARA_N000001306,SAMEA2621789,ERS491431,TARA_093,TARA_20110312T1134Z_093_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,>0.8,TARA_093_SRF_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110312T1134Z_093_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W>0.8_N000001306,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BKEAOSW_r1,ERX1782389,ERR1712009,run_ARC_BKEAOSW_4_C179HACXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1712009/ERR1712009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/009/ERR1712009/ERR1712009_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/009/ERR1712009,,,,,,,,,,
1633,TARA_X000001043,SAMEA2619554,ERS488153,TARA_009,TARA_20090928T1659Z_009_EVENT_PUMP,[DCM] deep chlorophyll maximum layer (ENVO:01000326),55,50,60,5,20,TARA_009_DCM_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20090928T1659Z_009_EVENT_PUMP_DCM_(55m)_SEQ-(500mL-or-15min)_W5-20_X000001043,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BKFAOSW_r1,ERX1782383,ERR1712007,run_ARC_BKFAOSW_5_C2MG2ACXX.IND2,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1712007/ERR1712007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1712007/ERR1712007_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/007/ERR1712007,,,,,,,,,,
1634,TARA_X000001043,SAMEA2619554,ERS488153,TARA_009,TARA_20090928T1659Z_009_EVENT_PUMP,[DCM] deep chlorophyll maximum layer (ENVO:01000326),55,50,60,5,20,TARA_009_DCM_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20090928T1659Z_009_EVENT_PUMP_DCM_(55m)_SEQ-(500mL-or-15min)_W5-20_X000001043,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BKFAOSW_r1,ERX1782201,ERR1712206,run_ARC_BKFAOSW_8_C16L4ACXX.IND2,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1712206/ERR1712206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1712206/ERR1712206_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/006/ERR1712206,,,,,,,,,,
1635,TARA_A100000536,SAMEA2731167,ERS488468,TARA_022,TARA_20091116T1953Z_022_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,180,2000,TARA_022_SRF_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20091116T1953Z_022_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100000536,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BLCAOSW_r1,ERX1782257,ERR1712105,run_ARC_BLCAOSW_6_C2MG2ACXX.IND12,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1712105/ERR1712105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/005/ERR1712105/ERR1712105_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/005/ERR1712105,,,,,,,,,,
1636,TARA_A100000536,SAMEA2731167,ERS488468,TARA_022,TARA_20091116T1953Z_022_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,180,2000,TARA_022_SRF_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20091116T1953Z_022_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_A100000536,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BLCAOSW_r1,ERX1782248,ERR1712090,run_ARC_BLCAOSW_8_C1JREACXX.IND12,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1712090/ERR1712090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1712090/ERR1712090_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/000/ERR1712090,,,,,,,,,,
1637,TARA_N000001428,SAMEA2732891,ERS490871,TARA_081,TARA_20101202T2042Z_081_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,20,180,TARA_081_SRF_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20101202T2042Z_081_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001428,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BNLAOSW_r1,ERX1809468,ERR1739839,run_ARC_BNLAOSW_3_C1J42ACXX.IND15,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/009/ERR1739839/ERR1739839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/009/ERR1739839/ERR1739839_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR173/009/ERR1739839,,,,,,,,,,
1638,TARA_N000001428,SAMEA2732891,ERS490871,TARA_081,TARA_20101202T2042Z_081_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,20,180,TARA_081_SRF_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20101202T2042Z_081_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001428,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BNLAOSW_r1,ERX1809462,ERR1739838,run_ARC_BNLAOSW_6_C2FR4ACXX.IND15,ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1739838/ERR1739838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR173/008/ERR1739838/ERR1739838_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR173/008/ERR1739838,,,,,,,,,,
1639,TARA_N000002414,SAMEA2732914,ERS493362,TARA_132,TARA_20111005T0412Z_132_EVENT_NET,[DCM] deep chlorophyll maximum layer (ENVO:01000326),115,113,117,5,20,TARA_132_DCM_5-20,SEQ-(500mL-or-15min)_N5-20,TARA_20111005T0412Z_132_EVENT_NET_DCM_(115m)_SEQ-(500mL-or-15min)_N5-20_N000002414,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BRVAOSW_r1,ERX1782395,ERR1712066,run_ARC_BRVAOSW_5_C2FGAACXX.IND22,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1712066/ERR1712066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1712066/ERR1712066_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/006/ERR1712066,,,,,,,,,,
1640,TARA_N000002414,SAMEA2732914,ERS493362,TARA_132,TARA_20111005T0412Z_132_EVENT_NET,[DCM] deep chlorophyll maximum layer (ENVO:01000326),115,113,117,5,20,TARA_132_DCM_5-20,SEQ-(500mL-or-15min)_N5-20,TARA_20111005T0412Z_132_EVENT_NET_DCM_(115m)_SEQ-(500mL-or-15min)_N5-20_N000002414,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BRVAOSW_r1,ERX1782336,ERR1711930,run_ARC_BRVAOSW_6_662YWAAXX.IND22,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711930/ERR1711930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1711930/ERR1711930_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/000/ERR1711930,,,,,,,,,,
1641,TARA_N000002418,SAMEA2623092,ERS493353,TARA_132,TARA_20111005T0101Z_132_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),115,111,120,0.8,5,TARA_132_DCM_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20111005T0101Z_132_Combined-EVENTS_CAST_DCM_(115m)_SEQ-(100L-or-15min)_W0.8-5_N000002418,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSBAOSW_r1,ERX1782261,ERR1712132,run_ARC_BSBAOSW_5_662YWAAXX.IND11,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1712132/ERR1712132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1712132/ERR1712132_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/002/ERR1712132,,,,,,,,,,
1642,TARA_N000002418,SAMEA2623092,ERS493353,TARA_132,TARA_20111005T0101Z_132_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),115,111,120,0.8,5,TARA_132_DCM_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20111005T0101Z_132_Combined-EVENTS_CAST_DCM_(115m)_SEQ-(100L-or-15min)_W0.8-5_N000002418,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSBAOSW_r1,ERX1782132,ERR1712072,run_ARC_BSBAOSW_5_C36Y1ACXX.IND11,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1712072/ERR1712072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1712072/ERR1712072_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/002/ERR1712072,,,,,,,,,,
1643,TARA_N000002422,SAMEA2623090,ERS493351,TARA_132,TARA_20111005T0101Z_132_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),115,111,120,0.8,>0.8,TARA_132_DCM_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20111005T0101Z_132_Combined-EVENTS_CAST_DCM_(115m)_SEQ-(100L-or-15min)_W>0.8_N000002422,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSCAOSW_r1,ERX1782099,ERR1711883,run_ARC_BSCAOSW_5_662YWAAXX.IND23,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711883/ERR1711883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711883/ERR1711883_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/003/ERR1711883,,,,,,,,,,
1644,TARA_N000002422,SAMEA2623090,ERS493351,TARA_132,TARA_20111005T0101Z_132_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),115,111,120,0.8,>0.8,TARA_132_DCM_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20111005T0101Z_132_Combined-EVENTS_CAST_DCM_(115m)_SEQ-(100L-or-15min)_W>0.8_N000002422,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSCAOSW_r1,ERX1782240,ERR1711981,run_ARC_BSCAOSW_6_C2FGAACXX.IND23,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711981/ERR1711981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/001/ERR1711981/ERR1711981_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/001/ERR1711981,,,,,,,,,,
1645,TARA_N000002412,SAMEA2732843,ERS493328,TARA_132,TARA_20111004T2149Z_132_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,5,20,TARA_132_SRF_5-20,SEQ-(500mL-or-15min)_N5-20,TARA_20111004T2149Z_132_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002412,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSFAOSW_r1,ERX1782229,ERR1712040,run_ARC_BSFAOSW_7_662YWAAXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1712040/ERR1712040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/000/ERR1712040/ERR1712040_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/000/ERR1712040,,,,,,,,,,
1646,TARA_N000002412,SAMEA2732843,ERS493328,TARA_132,TARA_20111004T2149Z_132_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,5,20,TARA_132_SRF_5-20,SEQ-(500mL-or-15min)_N5-20,TARA_20111004T2149Z_132_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000002412,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSFAOSW_r1,ERX1782095,ERR1711972,run_ARC_BSFAOSW_7_C2FGAACXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711972/ERR1711972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/002/ERR1711972/ERR1711972_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/002/ERR1711972,,,,,,,,,,
1647,TARA_N000002400,SAMEA2732736,ERS493320,TARA_132,TARA_20111004T2012Z_132_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,180,2000,TARA_132_SRF_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20111004T2012Z_132_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002400,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSHAOSW_r1,ERX1782374,ERR1711926,run_ARC_BSHAOSW_7_662YWAAXX.IND24,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711926/ERR1711926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/006/ERR1711926/ERR1711926_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/006/ERR1711926,,,,,,,,,,
1648,TARA_N000002400,SAMEA2732736,ERS493320,TARA_132,TARA_20111004T2012Z_132_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,180,2000,TARA_132_SRF_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20111004T2012Z_132_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000002400,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSHAOSW_r1,ERX1782434,ERR1711973,run_ARC_BSHAOSW_8_C2FGAACXX.IND24,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711973/ERR1711973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/003/ERR1711973/ERR1711973_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/003/ERR1711973,,,,,,,,,,
1649,TARA_N000002416,SAMEA2623072,ERS493313,TARA_132,TARA_20111004T1746Z_132_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,5,TARA_132_SRF_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20111004T1746Z_132_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002416,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSIAOSW_r1,ERX1782208,ERR1711988,run_ARC_BSIAOSW_1_D2GBHACXX.IND11,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711988/ERR1711988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/008/ERR1711988/ERR1711988_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/008/ERR1711988,,,,,,,,,,
1650,TARA_N000002416,SAMEA2623072,ERS493313,TARA_132,TARA_20111004T1746Z_132_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,5,TARA_132_SRF_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20111004T1746Z_132_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000002416,PRJEB6609,Euk_DNA_RNA_ext,,SMART_dT,ARC_BSIAOSW_r1,ERX1782323,ERR1711987,run_ARC_BSIAOSW_6_662YWAAXX.IND11,ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711987/ERR1711987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR171/007/ERR1711987/ERR1711987_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR171/007/ERR1711987,,,,,,,,,,
